Author 1,Author 2
Shinji Watanabe,Zeyu Jin
Shinji Watanabe,"Yonatan Bisk,"
Yan Gao,J. FernÃ¡ndez-MarquÃ©s
Yan Gao,Titouan Parcollet
Yan Gao,Abhinav Mehrotra
Yan Gao,"Nicholas D. Lane,"
J. FernÃ¡ndez-MarquÃ©s,Titouan Parcollet
Titouan Parcollet,Abhinav Mehrotra
Titouan Parcollet,"Nicholas D. Lane,"
Chao Wang,Ziwei Liu
Feng Lin,Ziwei Liu
Tiantian Liu,Ziwei Liu
Ziwei Liu,Yijie Shen
Ziwei Liu,Zhongjie Ba
Ziwei Liu,Liwang Lu
Ziwei Liu,Wenyao Xu
Ziwei Liu,"Kui Ren,"
Jinzheng He,Zhou Zhao
Jinzheng He,Yi Ren
Zhou Zhao,Yi Ren
Zhou Zhao,Jinglin Liu
Zhou Zhao,Baoxing Huai
Zhou Zhao,"N. Yuan,"
Yi Ren,Jinglin Liu
Yi Ren,Baoxing Huai
Yi Ren,"N. Yuan,"
Chao Wang,Ziwei Liu
Feng Lin,Ziwei Liu
Tiantian Liu,Ziwei Liu
Ziwei Liu,Yijie Shen
Ziwei Liu,Zhongjie Ba
Ziwei Liu,Liwang Lu
Ziwei Liu,Wenyao Xu
Ziwei Liu,"Kui Ren,"
Shuo Ren,Shujie Liu
Shuo Ren,Yu Wu
Shuo Ren,Long Zhou
Shuo Ren,"Furu Wei,"
Shujie Liu,Yu Wu
Shujie Liu,Long Zhou
Shujie Liu,"Furu Wei,"
Yu Wu,Long Zhou
Yu Wu,"Furu Wei,"
Long Zhou,"Furu Wei,"
Tzu-hsun Feng,Shu-wen Yang
Tzu-hsun Feng,Jiatong Shi
Tzu-hsun Feng,Zili Huang
Tzu-hsun Feng,Xuankai Chang
Tzu-hsun Feng,Shinji Watanabe
Tzu-hsun Feng,Abdel-rahman Mohamed
Tzu-hsun Feng,Shang-Wen Li
Annie Dong,Shu-wen Yang
Annie Dong,Jiatong Shi
Annie Dong,Zili Huang
Annie Dong,Xuankai Chang
Annie Dong,Shinji Watanabe
Annie Dong,Abdel-rahman Mohamed
Annie Dong,Shang-Wen Li
Ching-feng Yeh,Shu-wen Yang
Ching-feng Yeh,Jiatong Shi
Ching-feng Yeh,Zili Huang
Ching-feng Yeh,Xuankai Chang
Ching-feng Yeh,Shinji Watanabe
Ching-feng Yeh,Abdel-rahman Mohamed
Ching-feng Yeh,Shang-Wen Li
Shu-wen Yang,Tzu-Quan Lin
Shu-wen Yang,Jiatong Shi
Shu-wen Yang,Kai-Wei Chang
Shu-wen Yang,Zili Huang
Shu-wen Yang,Haibin Wu
Shu-wen Yang,Xuankai Chang
Shu-wen Yang,Shinji Watanabe
Shu-wen Yang,Abdel-rahman Mohamed
Shu-wen Yang,Shang-Wen Li
Shu-wen Yang,"Hung-yi Lee,"
Tzu-Quan Lin,Jiatong Shi
Tzu-Quan Lin,Zili Huang
Tzu-Quan Lin,Xuankai Chang
Tzu-Quan Lin,Shinji Watanabe
Tzu-Quan Lin,Abdel-rahman Mohamed
Tzu-Quan Lin,Shang-Wen Li
Jiatong Shi,Kai-Wei Chang
Jiatong Shi,Zili Huang
Jiatong Shi,Haibin Wu
Jiatong Shi,Xuankai Chang
Jiatong Shi,Shinji Watanabe
Jiatong Shi,Abdel-rahman Mohamed
Jiatong Shi,Shang-Wen Li
Jiatong Shi,"Hung-yi Lee,"
Kai-Wei Chang,Zili Huang
Kai-Wei Chang,Xuankai Chang
Kai-Wei Chang,Shinji Watanabe
Kai-Wei Chang,Abdel-rahman Mohamed
Kai-Wei Chang,Shang-Wen Li
Zili Huang,Haibin Wu
Zili Huang,Xuankai Chang
Zili Huang,Shinji Watanabe
Zili Huang,Abdel-rahman Mohamed
Zili Huang,Shang-Wen Li
Zili Huang,"Hung-yi Lee,"
Haibin Wu,Xuankai Chang
Haibin Wu,Shinji Watanabe
Haibin Wu,Abdel-rahman Mohamed
Haibin Wu,Shang-Wen Li
Xuankai Chang,Shinji Watanabe
Xuankai Chang,Abdel-rahman Mohamed
Xuankai Chang,Shang-Wen Li
Xuankai Chang,"Hung-yi Lee,"
Shinji Watanabe,Abdel-rahman Mohamed
Shinji Watanabe,Shang-Wen Li
Shinji Watanabe,"Hung-yi Lee,"
Abdel-rahman Mohamed,Shang-Wen Li
Abdel-rahman Mohamed,"Hung-yi Lee,"
Shang-Wen Li,"Hung-yi Lee,"
W. R. Huang,Shuo-yiin Chang
W. R. Huang,David Rybach
W. R. Huang,Rohit Prabhavalkar
W. R. Huang,Tara N. Sainath
W. R. Huang,Cal Peyser
Shuo-yiin Chang,David Rybach
Shuo-yiin Chang,Rohit Prabhavalkar
Shuo-yiin Chang,Tara N. Sainath
Shuo-yiin Chang,Cyril Allauzen
Shuo-yiin Chang,Cal Peyser
Shuo-yiin Chang,"Zhiyun Lu,"
David Rybach,Rohit Prabhavalkar
David Rybach,Tara N. Sainath
David Rybach,Cyril Allauzen
David Rybach,Cal Peyser
David Rybach,"Zhiyun Lu,"
Rohit Prabhavalkar,Tara N. Sainath
Rohit Prabhavalkar,Cyril Allauzen
Rohit Prabhavalkar,Cal Peyser
Rohit Prabhavalkar,"Zhiyun Lu,"
Tara N. Sainath,Cyril Allauzen
Tara N. Sainath,Cal Peyser
Tara N. Sainath,"Zhiyun Lu,"
Cyril Allauzen,Cal Peyser
Cal Peyser,"Zhiyun Lu,"
B. MacWhinney,"N. Bernstein-Ratner,"
Gaofeng Cheng,Y. Qian
Yifan Chen,Y. Qian
Runyan Yang,Y. Qian
Qingxu Li,Y. Qian
Zehui Yang,Y. Qian
Lingxuan Ye,Y. Qian
Pengyuan Zhang,Y. Qian
Qingqing Zhang,Y. Qian
Linfu Xie,Y. Qian
Y. Qian,Kong-Aik Lee
Y. Qian,"Yonghong Yan,"
Xiaofei Wang,Naoyuki Kanda
Dongmei Wang,Naoyuki Kanda
Naoyuki Kanda,S. Eskimez
Naoyuki Kanda,"Takuya Yoshioka,"
Shuo-yiin Chang,Bo Li
Shuo-yiin Chang,Tara N. Sainath
Shuo-yiin Chang,Chaoyang Zhang
Shuo-yiin Chang,Trevor Strohman
Shuo-yiin Chang,Qiao Liang
Shuo-yiin Chang,"Yanzhang He,"
Bo Li,Tara N. Sainath
Bo Li,Chaoyang Zhang
Bo Li,Trevor Strohman
Bo Li,Qiao Liang
Bo Li,"Yanzhang He,"
Tara N. Sainath,Chaoyang Zhang
Tara N. Sainath,Trevor Strohman
Tara N. Sainath,Qiao Liang
Tara N. Sainath,"Yanzhang He,"
Chaoyang Zhang,Trevor Strohman
Chaoyang Zhang,Qiao Liang
Trevor Strohman,Qiao Liang
Trevor Strohman,"Yanzhang He,"
Qiao Liang,"Yanzhang He,"
Yen Meng,Jiatong Shi
Yen Meng,Shinji Watanabe
Yen Meng,Hung-yi Lee
Hsuan-Jui Chen,Jiatong Shi
Hsuan-Jui Chen,Shinji Watanabe
Hsuan-Jui Chen,Hung-yi Lee
Jiatong Shi,Shinji Watanabe
Jiatong Shi,Paola GarcÃ­a
Jiatong Shi,Hung-yi Lee
Jiatong Shi,"Hao Tang,"
Shinji Watanabe,Paola GarcÃ­a
Shinji Watanabe,Hung-yi Lee
Shinji Watanabe,"Hao Tang,"
Paola GarcÃ­a,Hung-yi Lee
Hung-yi Lee,"Hao Tang,"
Cem Subakan,M. Ravanelli
Cem Subakan,Samuele Cornell
Cem Subakan,Fr'ed'eric Lepoutre
Cem Subakan,"Franccois Grondin,"
M. Ravanelli,Samuele Cornell
M. Ravanelli,Fr'ed'eric Lepoutre
M. Ravanelli,"Franccois Grondin,"
Samuele Cornell,Fr'ed'eric Lepoutre
Samuele Cornell,"Franccois Grondin,"
Alexandre D'efossez,Gabriel Synnaeve
Jade Copet,Gabriel Synnaeve
Gabriel Synnaeve,"Yossi Adi,"
Ke Hu,Tara N. Sainath
Ke Hu,Yanzhang He
Ke Hu,Rohit Prabhavalkar
Ke Hu,Trevor Strohman
Ke Hu,Sepand Mavandadi
Ke Hu,"Weiran Wang,"
Tara N. Sainath,Yanzhang He
Tara N. Sainath,Rohit Prabhavalkar
Tara N. Sainath,Trevor Strohman
Tara N. Sainath,Sepand Mavandadi
Tara N. Sainath,"Weiran Wang,"
Yanzhang He,Rohit Prabhavalkar
Yanzhang He,Trevor Strohman
Yanzhang He,Sepand Mavandadi
Yanzhang He,"Weiran Wang,"
Rohit Prabhavalkar,Trevor Strohman
Rohit Prabhavalkar,Sepand Mavandadi
Rohit Prabhavalkar,"Weiran Wang,"
Trevor Strohman,Sepand Mavandadi
Trevor Strohman,"Weiran Wang,"
Ke Hu,Tara N. Sainath
Ke Hu,Yanzhang He
Ke Hu,Rohit Prabhavalkar
Ke Hu,Trevor Strohman
Ke Hu,Sepand Mavandadi
Ke Hu,"Weiran Wang,"
Tara N. Sainath,Yanzhang He
Tara N. Sainath,Rohit Prabhavalkar
Tara N. Sainath,Trevor Strohman
Tara N. Sainath,Sepand Mavandadi
Tara N. Sainath,"Weiran Wang,"
Yanzhang He,Rohit Prabhavalkar
Yanzhang He,Trevor Strohman
Yanzhang He,Sepand Mavandadi
Yanzhang He,"Weiran Wang,"
Rohit Prabhavalkar,Trevor Strohman
Rohit Prabhavalkar,Sepand Mavandadi
Rohit Prabhavalkar,"Weiran Wang,"
Trevor Strohman,Sepand Mavandadi
Trevor Strohman,"Weiran Wang,"
Jin-Tiao Li,Jing Zhang
Jie Chen,Jing Zhang
Hua Bai,Jing Zhang
Haiwei Wang,Jing Zhang
Shiping Hao,Jing Zhang
Yang Ding,Jing Zhang
Bo Peng,Jing Zhang
Jing Zhang,Lin Li
Jing Zhang,"Wei Huang,"
Wei-Ning Hsu,"Bowen Shi,"
Wei-Ning Hsu,"Bowen Shi,"
Shimin Zhang,Ziteng Wang
Shimin Zhang,Yukai Ju
Shimin Zhang,Yihui Fu
Shimin Zhang,Yueyue Na
Shimin Zhang,Q. Fu
Shimin Zhang,"Linfu Xie,"
Ziteng Wang,Yihui Fu
Yukai Ju,Yihui Fu
Yihui Fu,Yueyue Na
Yihui Fu,Q. Fu
Yihui Fu,"Linfu Xie,"
Xiaoxiao Miao,Xin Wang
Xin Wang,Erica Cooper
Xin Wang,J. Yamagishi
Xin Wang,"N. Tomashenko,"
Jinyu Li,"L. Lancia,"
Kun Wei,Yike Zhang
Kun Wei,Sining Sun
Kun Wei,Lei Xie
Kun Wei,"Long Ma,"
Yike Zhang,Lei Xie
Sining Sun,Lei Xie
Lei Xie,"Long Ma,"
Yisheng Xiao,Tao Qin
Lijun Wu,Tao Qin
Junliang Guo,Tao Qin
Juntao Li,Tao Qin
M. Zhang,Tao Qin
Tao Qin,"Tie-Yan Liu,"
Q. Hong,Yang Zhang
Q. Hong,Tao Jiang
Q. Hong,Yang Zhang
Q. Hong,Tao Jiang
Li Lantian,Yang Zhang
Li Lantian,Tao Jiang
Li Lantian,Yang Zhang
Li Lantian,Tao Jiang
Du Wenqiang,Yang Zhang
Du Wenqiang,Tao Jiang
Du Wenqiang,Yang Zhang
Du Wenqiang,Tao Jiang
Yang Zhang,Tao Jiang
Yang Zhang,XU Xin
Yang Zhang,Dong Wang
Yang Zhang,Q. Hong
Yang Zhang,Lantian Li
Yang Zhang,Wenqiang Du
Yang Zhang,Yang Zhang
Yang Zhang,Tao Jiang
Yang Zhang,Huixuan Bu
Yang Zhang,"Xin Xu,"
Tao Jiang,XU Xin
Tao Jiang,Dong Wang
Tao Jiang,Q. Hong
Tao Jiang,Lantian Li
Tao Jiang,Wenqiang Du
Tao Jiang,Yang Zhang
Tao Jiang,Tao Jiang
Tao Jiang,Huixuan Bu
Tao Jiang,"Xin Xu,"
XU Xin,Yang Zhang
XU Xin,Tao Jiang
Dong Wang,Yang Zhang
Dong Wang,Tao Jiang
Q. Hong,Yang Zhang
Q. Hong,Tao Jiang
Lantian Li,Yang Zhang
Lantian Li,Tao Jiang
Wenqiang Du,Yang Zhang
Wenqiang Du,Tao Jiang
Yang Zhang,Tao Jiang
Yang Zhang,Huixuan Bu
Yang Zhang,"Xin Xu,"
Tao Jiang,Huixuan Bu
Tao Jiang,"Xin Xu,"
Guan-Ting Lin,Yung-Sung Chuang
Guan-Ting Lin,Ho-Lam Chung
Guan-Ting Lin,Shu-wen Yang
Guan-Ting Lin,Hsuan-Jui Chen
Guan-Ting Lin,Shang-Wen Li
Guan-Ting Lin,Abdel-rahman Mohamed
Guan-Ting Lin,Hung-yi Lee
Guan-Ting Lin,"Lin-Shan Lee,"
Yung-Sung Chuang,Ho-Lam Chung
Yung-Sung Chuang,Shu-wen Yang
Yung-Sung Chuang,Hsuan-Jui Chen
Yung-Sung Chuang,Shang-Wen Li
Yung-Sung Chuang,Abdel-rahman Mohamed
Yung-Sung Chuang,Hung-yi Lee
Yung-Sung Chuang,"Lin-Shan Lee,"
Ho-Lam Chung,Shu-wen Yang
Ho-Lam Chung,Shang-Wen Li
Ho-Lam Chung,Abdel-rahman Mohamed
Ho-Lam Chung,Hung-yi Lee
Shu-wen Yang,Hsuan-Jui Chen
Shu-wen Yang,Shang-Wen Li
Shu-wen Yang,Abdel-rahman Mohamed
Shu-wen Yang,Hung-yi Lee
Shu-wen Yang,"Lin-Shan Lee,"
Hsuan-Jui Chen,Shang-Wen Li
Hsuan-Jui Chen,Abdel-rahman Mohamed
Hsuan-Jui Chen,Hung-yi Lee
Shang-Wen Li,Abdel-rahman Mohamed
Shang-Wen Li,Hung-yi Lee
Shang-Wen Li,"Lin-Shan Lee,"
Abdel-rahman Mohamed,Hung-yi Lee
Abdel-rahman Mohamed,"Lin-Shan Lee,"
Hung-yi Lee,"Lin-Shan Lee,"
Joseph P. Turian,Shinji Watanabe
Jordie Shier,Shinji Watanabe
H. Khan,Shinji Watanabe
B. Raj,Shinji Watanabe
BjÃ¶rn Schuller,Shinji Watanabe
C. Steinmetz,Shinji Watanabe
C. Malloy,Shinji Watanabe
G. Tzanetakis,Shinji Watanabe
Gissel Velarde,Shinji Watanabe
K. McNally,Shinji Watanabe
Max Henry,Shinji Watanabe
Nicolas Pinto,Shinji Watanabe
Camille Noufi,Shinji Watanabe
Christian Clough,Shinji Watanabe
Dorien Herremans,Shinji Watanabe
Eduardo Fonseca,Shinji Watanabe
Jesse Engel,Shinji Watanabe
J. Salamon,Shinji Watanabe
P. Esling,Shinji Watanabe
Pranay Manocha,Shinji Watanabe
Shinji Watanabe,Zeyu Jin
Shinji Watanabe,"Yonatan Bisk,"
Guan-Ting Lin,Yung-Sung Chuang
Guan-Ting Lin,Ho-Lam Chung
Guan-Ting Lin,Shu-wen Yang
Guan-Ting Lin,Hsuan-Jui Chen
Guan-Ting Lin,Shang-Wen Li
Guan-Ting Lin,Abdel-rahman Mohamed
Guan-Ting Lin,Hung-yi Lee
Guan-Ting Lin,"Lin-Shan Lee,"
Yung-Sung Chuang,Ho-Lam Chung
Yung-Sung Chuang,Shu-wen Yang
Yung-Sung Chuang,Hsuan-Jui Chen
Yung-Sung Chuang,Shang-Wen Li
Yung-Sung Chuang,Abdel-rahman Mohamed
Yung-Sung Chuang,Hung-yi Lee
Yung-Sung Chuang,"Lin-Shan Lee,"
Ho-Lam Chung,Shu-wen Yang
Ho-Lam Chung,Shang-Wen Li
Ho-Lam Chung,Abdel-rahman Mohamed
Ho-Lam Chung,Hung-yi Lee
Shu-wen Yang,Hsuan-Jui Chen
Shu-wen Yang,Shang-Wen Li
Shu-wen Yang,Abdel-rahman Mohamed
Shu-wen Yang,Hung-yi Lee
Shu-wen Yang,"Lin-Shan Lee,"
Hsuan-Jui Chen,Shang-Wen Li
Hsuan-Jui Chen,Abdel-rahman Mohamed
Hsuan-Jui Chen,Hung-yi Lee
Shang-Wen Li,Abdel-rahman Mohamed
Shang-Wen Li,Hung-yi Lee
Shang-Wen Li,"Lin-Shan Lee,"
Abdel-rahman Mohamed,Hung-yi Lee
Abdel-rahman Mohamed,"Lin-Shan Lee,"
Hung-yi Lee,"Lin-Shan Lee,"
Takuya Yoshioka,Xiaofei Wang
Takuya Yoshioka,"Dongmei Wang,"
Naoyuki Kamo,Rintaro Ikeshita
Naoyuki Kamo,K. Kinoshita
Naoyuki Kamo,"T. Nakatani,"
S. Gregory,S. Luz
N. Linz,S. Luz
A. KÃ¶nig,S. Luz
K. Langel,S. Luz
H. Pullen,S. Luz
S. Luz,J. Harrison
S. Luz,"C. Ritchie,"
Zhiyun Lu,Yu Zhang
Zhiyun Lu,Wei Han
Yongqiang Wang,Yu Zhang
Yongqiang Wang,Wei Han
Yu Zhang,Wei Han
Yu Zhang,Zhehuai Chen
Yu Zhang,"Parisa Haghani,"
Wei Han,Zhehuai Chen
Wei Han,"Parisa Haghani,"
Ahmed Omran,Neil Zeghidour
Neil Zeghidour,ZalÃ¡n Borsos
Neil Zeghidour,F. D. C. Quitry
Neil Zeghidour,M. Slaney
Neil Zeghidour,"M. Tagliasacchi,"
Shaojin Ding,Yanzhang He
Phoenix Meadowlark,Yanzhang He
Yanzhang He,Lukasz Lew
Yanzhang He,Shivani Agrawal
Yanzhang He,"Oleg Rybakov,"
Sung-Lin Yeh,"Hao Tang,"
J. Orpella,M. F. Assaneo
Francesco Mantegna,M. F. Assaneo
M. F. Assaneo,"D. Poeppel,"
Naoyuki Kanda,Jian Wu
Naoyuki Kanda,Xiaofei Wang
Naoyuki Kanda,Zhuo Chen
Naoyuki Kanda,Jinyu Li
Naoyuki Kanda,"Takuya Yoshioka,"
Jian Wu,Xiaofei Wang
Jian Wu,Zhuo Chen
Jian Wu,Jinyu Li
Jian Wu,"Takuya Yoshioka,"
Xiaofei Wang,Zhuo Chen
Xiaofei Wang,Jinyu Li
Zhuo Chen,Jinyu Li
Zhuo Chen,"Takuya Yoshioka,"
Jinyu Li,"Takuya Yoshioka,"
Xin Wang,"J. Yamagishi,"
Matthew Maciejewski,Jing Shi
Matthew Maciejewski,Shinji Watanabe
Jing Shi,Shinji Watanabe
Jing Shi,"S. Khudanpur,"
Shinji Watanabe,"S. Khudanpur,"
F. Lizcano-CortÃ©s,D. Poeppel
Ireri GÃ³mez-Varela,D. Poeppel
C. Mares,D. Poeppel
P. Wallisch,D. Poeppel
J. Orpella,D. Poeppel
D. Poeppel,P. RipollÃ©s
D. Poeppel,"M. F. Assaneo,"
Peng-Jen Chen,Yu-An Chung
Peng-Jen Chen,H. Inaguma
Peng-Jen Chen,Changhan Wang
Peng-Jen Chen,J. Pino
Peng-Jen Chen,Wei-Ning Hsu
Ke M. Tran,Yu-An Chung
Ke M. Tran,H. Inaguma
Ke M. Tran,Changhan Wang
Ke M. Tran,J. Pino
Ke M. Tran,Wei-Ning Hsu
Yilin Yang,Yu-An Chung
Yilin Yang,H. Inaguma
Yilin Yang,Changhan Wang
Yilin Yang,J. Pino
Yilin Yang,Wei-Ning Hsu
Jingfei Du,Yu-An Chung
Jingfei Du,H. Inaguma
Jingfei Du,Changhan Wang
Jingfei Du,J. Pino
Jingfei Du,Wei-Ning Hsu
Justine T. Kao,Yu-An Chung
Justine T. Kao,H. Inaguma
Justine T. Kao,Changhan Wang
Justine T. Kao,J. Pino
Justine T. Kao,Wei-Ning Hsu
Yu-An Chung,Paden Tomasello
Yu-An Chung,Paul-Ambroise Duquenne
Yu-An Chung,Holger Schwenk
Yu-An Chung,Hongyu Gong
Yu-An Chung,H. Inaguma
Yu-An Chung,Sravya Popuri
Yu-An Chung,Changhan Wang
Yu-An Chung,J. Pino
Yu-An Chung,Wei-Ning Hsu
Yu-An Chung,"Ann Lee,"
Paden Tomasello,H. Inaguma
Paden Tomasello,Changhan Wang
Paden Tomasello,J. Pino
Paden Tomasello,Wei-Ning Hsu
Paul-Ambroise Duquenne,H. Inaguma
Paul-Ambroise Duquenne,Changhan Wang
Paul-Ambroise Duquenne,J. Pino
Paul-Ambroise Duquenne,Wei-Ning Hsu
Holger Schwenk,H. Inaguma
Holger Schwenk,Changhan Wang
Holger Schwenk,J. Pino
Holger Schwenk,Wei-Ning Hsu
Hongyu Gong,H. Inaguma
Hongyu Gong,Changhan Wang
Hongyu Gong,J. Pino
Hongyu Gong,Wei-Ning Hsu
H. Inaguma,Sravya Popuri
H. Inaguma,Changhan Wang
H. Inaguma,J. Pino
H. Inaguma,Wei-Ning Hsu
H. Inaguma,"Ann Lee,"
Sravya Popuri,Changhan Wang
Sravya Popuri,J. Pino
Sravya Popuri,Wei-Ning Hsu
Changhan Wang,J. Pino
Changhan Wang,Wei-Ning Hsu
Changhan Wang,"Ann Lee,"
J. Pino,Wei-Ning Hsu
J. Pino,"Ann Lee,"
Wei-Ning Hsu,"Ann Lee,"
Maureen de Seyssel,Yossi Adi
Marvin Lavechin,Yossi Adi
Yossi Adi,E. Dupoux
Yossi Adi,"Guillaume Wisniewski,"
Xinjian Li,Ye Jia
Ye Jia,"C. Chiu,"
Hung-yi Lee,Abdel-rahman Mohamed
Hung-yi Lee,Shinji Watanabe
Hung-yi Lee,Tara N. Sainath
Hung-yi Lee,Karen Livescu
Hung-yi Lee,Shang-Wen Li
Hung-yi Lee,Shu-wen Yang
Hung-yi Lee,"Katrin Kirchhoff,"
Abdel-rahman Mohamed,Shinji Watanabe
Abdel-rahman Mohamed,Tara N. Sainath
Abdel-rahman Mohamed,Karen Livescu
Abdel-rahman Mohamed,Shang-Wen Li
Abdel-rahman Mohamed,Shu-wen Yang
Abdel-rahman Mohamed,"Katrin Kirchhoff,"
Shinji Watanabe,Tara N. Sainath
Shinji Watanabe,Karen Livescu
Shinji Watanabe,Shang-Wen Li
Shinji Watanabe,Shu-wen Yang
Shinji Watanabe,"Katrin Kirchhoff,"
Tara N. Sainath,Karen Livescu
Tara N. Sainath,Shang-Wen Li
Tara N. Sainath,Shu-wen Yang
Tara N. Sainath,"Katrin Kirchhoff,"
Karen Livescu,Shang-Wen Li
Karen Livescu,Shu-wen Yang
Shang-Wen Li,Shu-wen Yang
Shang-Wen Li,"Katrin Kirchhoff,"
Shu-wen Yang,"Katrin Kirchhoff,"
Naoyuki Kanda,Jian Wu
Naoyuki Kanda,Yu Wu
Naoyuki Kanda,Xiong Xiao
Naoyuki Kanda,Zhong Meng
Naoyuki Kanda,Xiaofei Wang
Naoyuki Kanda,Yashesh Gaur
Naoyuki Kanda,Zhuo Chen
Naoyuki Kanda,Jinyu Li
Naoyuki Kanda,"Takuya Yoshioka,"
Jian Wu,Yu Wu
Jian Wu,Xiong Xiao
Jian Wu,Zhong Meng
Jian Wu,Xiaofei Wang
Jian Wu,Yashesh Gaur
Jian Wu,Zhuo Chen
Jian Wu,Jinyu Li
Jian Wu,"Takuya Yoshioka,"
Yu Wu,Xiong Xiao
Yu Wu,Zhong Meng
Yu Wu,Xiaofei Wang
Yu Wu,Yashesh Gaur
Yu Wu,Zhuo Chen
Yu Wu,Jinyu Li
Yu Wu,"Takuya Yoshioka,"
Xiong Xiao,Zhong Meng
Xiong Xiao,Xiaofei Wang
Xiong Xiao,Yashesh Gaur
Xiong Xiao,Zhuo Chen
Xiong Xiao,Jinyu Li
Xiong Xiao,"Takuya Yoshioka,"
Zhong Meng,Zhuo Chen
Zhong Meng,Jinyu Li
Xiaofei Wang,Zhuo Chen
Xiaofei Wang,Jinyu Li
Yashesh Gaur,Zhuo Chen
Yashesh Gaur,Jinyu Li
Zhuo Chen,Jinyu Li
Zhuo Chen,"Takuya Yoshioka,"
Jinyu Li,"Takuya Yoshioka,"
Mohit Singhal,Chen Ling
Mohit Singhal,G. Stringhini
Chen Ling,Nihal Kumarswamy
Chen Ling,G. Stringhini
Chen Ling,"Shirin Nilizadeh,"
Nihal Kumarswamy,G. Stringhini
G. Stringhini,"Shirin Nilizadeh,"
Christina Lubinus,D. Poeppel
Anne Keitel,D. Poeppel
J. Obleser,D. Poeppel
D. Poeppel,"J. Rimmele,"
Rong-Yu Chao,Szu-Wei Fu
Cheng Yu,Szu-Wei Fu
Szu-Wei Fu,Xugang Lu
Szu-Wei Fu,"Yu Tsao,"
Takaaki Saeki,Yu Zhang
H. Zen,Yu Zhang
Zhehuai Chen,Yu Zhang
Nobuyuki Morioka,Yu Zhang
Gary Wang,Yu Zhang
Yu Zhang,Ankur Bapna
Yu Zhang,A. Rosenberg
Yu Zhang,"B. Ramabhadran,"
Sang-gil Lee,Wei Ping
Sang-gil Lee,Bryan Catanzaro
Wei Ping,Boris Ginsburg
Wei Ping,Bryan Catanzaro
Wei Ping,"Sung-Hoon Yoon,"
Boris Ginsburg,Bryan Catanzaro
Bryan Catanzaro,"Sung-Hoon Yoon,"
Zhifang Guo,Sheng Zhao
Yichong Leng,Sheng Zhao
Yihan Wu,Sheng Zhao
Sheng Zhao,"Xuejiao Tan,"
Zhengxi Liu,Chenxu Hu
Qiao Tian,Chenxu Hu
Chenxu Hu,Xudong Liu
Chenxu Hu,Meng-Che Wu
Chenxu Hu,Yuping Wang
Chenxu Hu,Hang Zhao
Chenxu Hu,"Yuxuan Wang,"
Keqi Deng,Shinji Watanabe
Keqi Deng,Jiatong Shi
Shinji Watanabe,Jiatong Shi
Shinji Watanabe,"Siddhant Arora,"
Jiatong Shi,"Siddhant Arora,"
Ziyi Yang,Yao Qian
Ziyi Yang,Naoyuki Kanda
Ziyi Yang,Takuya Yoshioka
Yuwei Fang,Yao Qian
Yuwei Fang,Naoyuki Kanda
Yuwei Fang,Takuya Yoshioka
Chenguang Zhu,Yao Qian
Chenguang Zhu,Naoyuki Kanda
Chenguang Zhu,Takuya Yoshioka
Reid Pryzant,Yao Qian
Reid Pryzant,Naoyuki Kanda
Reid Pryzant,Takuya Yoshioka
Dongdong Chen,Yao Qian
Dongdong Chen,Naoyuki Kanda
Dongdong Chen,Takuya Yoshioka
Yu Shi,Yao Qian
Yu Shi,Naoyuki Kanda
Yu Shi,Takuya Yoshioka
Yichong Xu,Yao Qian
Yichong Xu,Naoyuki Kanda
Yichong Xu,Takuya Yoshioka
Yao Qian,Mei Gao
Yao Qian,Yi-Ling Chen
Yao Qian,Liyang Lu
Yao Qian,Yujia Xie
Yao Qian,R. Gmyr
Yao Qian,N. Codella
Yao Qian,Naoyuki Kanda
Yao Qian,Bin Xiao
Yao Qian,Yuanxun Lu
Yao Qian,Takuya Yoshioka
Yao Qian,Michael Zeng
Yao Qian,"Xuedong Huang,"
Mei Gao,Naoyuki Kanda
Mei Gao,Takuya Yoshioka
Yi-Ling Chen,Naoyuki Kanda
Yi-Ling Chen,Takuya Yoshioka
Liyang Lu,Naoyuki Kanda
Liyang Lu,Takuya Yoshioka
Yujia Xie,Naoyuki Kanda
Yujia Xie,Takuya Yoshioka
R. Gmyr,Naoyuki Kanda
R. Gmyr,Takuya Yoshioka
N. Codella,Naoyuki Kanda
N. Codella,Takuya Yoshioka
Naoyuki Kanda,Bin Xiao
Naoyuki Kanda,Yuanxun Lu
Naoyuki Kanda,Takuya Yoshioka
Naoyuki Kanda,Michael Zeng
Naoyuki Kanda,"Xuedong Huang,"
Bin Xiao,Takuya Yoshioka
Yuanxun Lu,Takuya Yoshioka
Takuya Yoshioka,Michael Zeng
Takuya Yoshioka,"Xuedong Huang,"
Jian Xue,Jinyu Li
Peidong Wang,Jinyu Li
Jinyu Li,Matt Post
Jinyu Li,"Yashesh Gaur,"
Qiu-shi Zhu,Long Zhou
Qiu-shi Zhu,Shujie Liu
Long Zhou,J. Zhang
Long Zhou,Shujie Liu
Long Zhou,Yuchen Hu
Long Zhou,"Lirong Dai,"
J. Zhang,Shujie Liu
Shujie Liu,Yuchen Hu
Shujie Liu,"Lirong Dai,"
Kaiqi Fu,Wei Li
Shaojun Gao,Wei Li
Xiaohai Tian,Wei Li
Wei Li,"Zejun Ma,"
C. Zhang,Bo Li
C. Zhang,Tara N. Sainath
C. Zhang,Trevor Strohman
